CL=F,^GSPC,^TNX,XOM
128.85000610351562,1385.3499755859375,3.9210000038146973,89.80000305175781
131.02999877929688,1390.8399658203125,4.008999824523926,90.43000030517578
126.62000274658203,1398.260009765625,4.078999996185303,89.3499984741211
127.3499984741211,1400.3800048828125,4.046000003814697,88.76000213623047
127.76000213623047,1385.6700439453125,3.9709999561309814,87.80999755859375
124.30999755859375,1377.6500244140625,3.8980000019073486,85.70999908447266
122.30000305175781,1377.199951171875,3.940000057220459,85.75
127.79000091552734,1404.050048828125,4.025000095367432,89.30999755859375
138.5399932861328,1360.6800537109375,3.937999963760376,86.79000091552734
134.35000610351562,1361.760009765625,3.992000102996826,89.06999969482422
131.30999755859375,1358.43994140625,4.098999977111816,87.88999938964844
136.3800048828125,1335.489990234375,4.072999954223633,88.61000061035156
136.74000549316406,1339.8699951171875,4.204999923706055,87.05999755859375
134.86000061035156,1360.030029296875,4.261000156402588,88.36000061035156
134.61000061035156,1360.1400146484375,4.244999885559082,87.98999786376953
134.00999450683594,1350.9300537109375,4.224999904632568,88.62000274658203
136.67999267578125,1337.81005859375,4.1539998054504395,87.83000183105469
131.92999267578125,1342.8299560546875,4.198999881744385,85.79000091552734
134.6199951171875,1317.9300537109375,4.13700008392334,84.91000366210938
136.74000549316406,1318.0,4.168000221252441,87.69999694824219
137.0,1314.2900390625,4.105000019073486,86.91999816894531
134.5500030517578,1321.969970703125,4.114999771118164,87.5999984741211
139.63999938964844,1283.1500244140625,4.0329999923706055,86.41000366210938
140.2100067138672,1278.3800048828125,3.990000009536743,86.55000305175781
140.0,1280.0,3.9790000915527344,88.12999725341797
140.97000122070312,1284.9100341796875,3.992000102996826,88.3499984741211
143.57000732421875,1261.52001953125,3.9590001106262207,87.41000366210938
145.2899932861328,1262.9000244140625,3.9730000495910645,88.2699966430664
141.3699951171875,1252.31005859375,3.930000066757202,86.94999694824219
136.0399932861328,1273.699951171875,3.880000114440918,85.94000244140625
136.0500030517578,1244.68994140625,3.8340001106262207,84.30999755859375
141.64999389648438,1253.3900146484375,3.811000108718872,86.05999755859375
145.0800018310547,1239.489990234375,3.940000057220459,85.4800033569336
145.17999267578125,1228.300048828125,3.880000114440918,85.41999816894531
138.74000549316406,1214.9100341796875,3.8440001010894775,82.19000244140625
134.60000610351562,1245.3599853515625,3.934000015258789,80.80999755859375
129.2899932861328,1260.3199462890625,4.038000106811523,80.33000183105469
128.8800048828125,1260.6800537109375,4.080999851226807,81.54000091552734
131.0399932861328,1260.0,4.066999912261963,82.9800033569336
127.94999694824219,1277.0,4.0970001220703125,82.86000061035156
124.44000244140625,1282.18994140625,4.1479997634887695,80.98999786376953
125.48999786376953,1252.5400390625,4.015999794006348,80.80000305175781
123.26000213623047,1257.760009765625,4.111000061035156,81.69999694824219
124.7300033569336,1234.3699951171875,4.01800012588501,80.68000030517578
122.19000244140625,1263.199951171875,4.044000148773193,80.9000015258789
126.7699966430664,1284.260009765625,4.047999858856201,84.37999725341797
124.08000183105469,1267.3800048828125,3.9790000915527344,80.43000030517578
125.0999984741211,1260.31005859375,3.947999954223633,79.72000122070312
121.41000366210938,1249.010009765625,3.9719998836517334,76.5999984741211
119.16999816894531,1284.8800048828125,4.006999969482422,78.3499984741211
118.58000183105469,1289.18994140625,4.047999858856201,78.33000183105469
120.0199966430664,1266.0699462890625,3.934999942779541,77.44000244140625
115.19999694824219,1296.3199462890625,3.950000047683716,78.72000122070312
114.44999694824219,1305.3199462890625,4.001999855041504,78.16000366210938
113.01000213623047,1289.5899658203125,3.9179999828338623,76.87999725341797
116.0,1285.8299560546875,3.947000026702881,78.16999816894531
115.01000213623047,1292.9300537109375,3.8919999599456787,77.44999694824219
113.7699966430664,1298.199951171875,3.8519999980926514,77.06999969482422
112.87000274658203,1278.5999755859375,3.815999984741211,76.52999877929688
114.52999877929688,1266.68994140625,3.8420000076293945,77.94999694824219
114.9800033569336,1274.5400390625,3.7990000247955322,78.80999755859375
121.18000030517578,1277.719970703125,3.8380000591278076,80.3499984741211
114.58999633789062,1292.199951171875,3.867000102996826,80.30000305175781
115.11000061035156,1266.8399658203125,3.7909998893737793,78.70999908447266
116.2699966430664,1271.510009765625,3.7839999198913574,79.94999694824219
118.1500015258789,1281.6600341796875,3.7720000743865967,80.47000122070312
115.58999633789062,1300.6800537109375,3.7950000762939453,81.18000030517578
115.45999908447266,1282.8299560546875,3.812999963760376,80.01000213623047
109.70999908447266,1277.5799560546875,3.746000051498413,77.31999969482422
109.3499984741211,1274.97998046875,3.697000026702881,78.0199966430664
107.88999938964844,1236.8299560546875,3.6429998874664307,76.13999938964844
106.2300033569336,1242.31005859375,3.6600000858306885,75.62000274658203
106.33999633789062,1267.7900390625,3.6649999618530273,76.7699966430664
103.26000213623047,1224.510009765625,3.5959999561309814,73.26000213623047
102.58000183105469,1232.0400390625,3.6410000324249268,75.25
100.87000274658203,1249.050048828125,3.621999979019165,75.55999755859375
101.18000030517578,1251.699951171875,3.7300000190734863,77.5
95.70999908447266,1192.699951171875,3.4830000400543213,73.25
91.1500015258789,1213.5999755859375,3.490999937057495,76.43000030517578
97.16000366210938,1156.3900146484375,3.4100000858306885,75.27999877929688
97.87999725341797,1206.510009765625,3.437000036239624,77.75
104.55000305175781,1255.0799560546875,3.7690000534057617,79.61000061035156
120.91999816894531,1207.0899658203125,3.8259999752044678,78.87999725341797
106.61000061035156,1188.219970703125,3.8410000801086426,77.69000244140625
105.7300033569336,1185.8699951171875,3.7709999084472656,78.02999877929688
108.0199966430664,1209.1800537109375,3.861999988555908,80.66999816894531
106.88999938964844,1213.27001953125,3.8269999027252197,80.6500015258789
96.37000274658203,1106.4200439453125,3.631999969482422,74.05999755859375
100.63999938964844,1166.3599853515625,3.8269999027252197,77.66000366210938
98.52999877929688,1161.06005859375,3.7679998874664307,78.58000183105469
93.97000122070312,1114.280029296875,3.6459999084472656,77.5
93.87999725341797,1099.22998046875,3.6440000534057617,77.94000244140625
87.80999755859375,1056.8900146484375,3.4260001182556152,77.31999969482422
90.05999755859375,996.22998046875,3.50600004196167,76.06999969482422
88.94999694824219,984.9400024414062,3.7149999141693115,77.0
86.58999633789062,909.9199829101562,3.8340001106262207,68.0
77.69999694824219,899.219970703125,3.8610000610351562,62.36000061035156
81.19000244140625,1003.3499755859375,3.8610000610351562,73.08000183105469
78.62999725341797,998.010009765625,4.0229997634887695,72.45999908447266
74.54000091552734,907.8400268554688,4.011000156402588,62.349998474121094
69.8499984741211,946.4299926757812,3.936000108718872,69.44999694824219
71.8499984741211,940.5499877929688,3.937999963760376,68.04000091552734
74.25,985.4000244140625,3.885999917984009,74.98999786376953
70.88999938964844,955.0499877929688,3.703000068664551,71.5
66.75,896.780029296875,3.618000030517578,64.56999969482422
67.83999633789062,908.1099853515625,3.5339999198913574,70.38999938964844
64.1500015258789,876.77001953125,3.697000026702881,69.04000091552734
63.220001220703125,848.9199829101562,3.7290000915527344,66.08999633789062
62.72999954223633,940.510009765625,3.819999933242798,74.86000061035156
67.5,930.0900268554688,3.874000072479248,74.6500015258789
65.95999908447266,954.0900268554688,3.938999891281128,75.05000305175781
67.80999755859375,968.75,3.9700000286102295,74.12000274658203
63.90999984741211,966.2999877929688,3.9040000438690186,74.29000091552734
70.52999877929688,1005.75,3.765000104904175,77.48999786376953
65.30000305175781,952.77001953125,3.694000005722046,73.69000244140625
60.77000045776367,904.8800048828125,3.7070000171661377,69.95999908447266
61.040000915527344,930.989990234375,3.7799999713897705,73.94999694824219
62.40999984741211,919.2100219726562,3.759999990463257,74.0199966430664
59.33000183105469,898.9500122070312,3.755000114440918,72.6500015258789
56.15999984741211,852.2999877929688,3.6649999618530273,68.93000030517578
58.2400016784668,911.2899780273438,3.818000078201294,75.41000366210938
57.040000915527344,873.2899780273438,3.75,73.68000030517578
54.95000076293945,850.75,3.684000015258789,73.37999725341797
54.38999938964844,859.1199951171875,3.5350000858306885,76.33000183105469
53.619998931884766,806.5800170898438,3.3910000324249268,73.41999816894531
49.619998931884766,752.4400024414062,3.1440000534057617,68.51000213623047
49.93000030517578,800.030029296875,3.1670000553131104,75.80999755859375
54.5,851.8099975585938,3.3399999141693115,78.80000305175781
50.77000045776367,857.3900146484375,3.0920000076293945,78.11000061035156
54.439998626708984,887.6799926757812,3.000999927520752,80.88999938964844
54.43000030517578,896.239990234375,2.9570000171661377,80.1500015258789
49.279998779296875,816.2100219726562,2.7190001010894775,74.30999755859375
46.959999084472656,848.8099975585938,2.693000078201294,77.61000061035156
46.790000915527344,870.739990234375,2.6760001182556152,78.93000030517578
43.66999816894531,845.219970703125,2.569999933242798,76.2699966430664
40.810001373291016,876.0700073242188,2.6570000648498535,76.5999984741211
43.709999084472656,909.7000122070312,2.7339999675750732,79.5999984741211
42.06999969482422,888.6699829101562,2.6689999103546143,78.19999694824219
43.52000045776367,899.239990234375,2.684000015258789,80.06999969482422
47.97999954223633,873.5900268554688,2.6480000019073486,80.0199966430664
46.279998779296875,879.72998046875,2.5889999866485596,80.44999694824219
44.5099983215332,868.5700073242188,2.5329999923706055,79.94999694824219
43.599998474121094,913.1799926757812,2.36299991607666,83.13999938964844
40.060001373291016,904.4199829101562,2.190000057220459,81.05999755859375
36.220001220703125,885.280029296875,2.0739998817443848,77.0
33.869998931884766,887.8800048828125,2.13100004196167,75.0199966430664
39.90999984741211,871.6300048828125,2.1410000324249268,74.91000366210938
38.97999954223633,863.1599731445312,2.1630001068115234,75.0999984741211
35.349998474121094,868.1500244140625,2.178999900817871,75.77999877929688
37.709999084472656,872.7999877929688,2.13700008392334,77.19000244140625
40.02000045776367,869.4199829101562,2.0959999561309814,78.0199966430664
39.029998779296875,890.6400146484375,2.0869998931884766,78.58999633789062
44.599998474121094,903.25,2.24399995803833,79.83000183105469
46.34000015258789,931.7999877929688,2.4159998893737793,81.63999938964844
48.810001373291016,927.4500122070312,2.48799991607666,81.62999725341797
48.58000183105469,934.7000122070312,2.505000114440918,80.30000305175781
42.630001068115234,906.6500244140625,2.49399995803833,78.25
41.70000076293945,909.72998046875,2.444999933242798,79.08999633789062
40.83000183105469,890.3499755859375,2.4070000648498535,77.56999969482422
37.59000015258789,870.260009765625,2.309000015258789,76.54000091552734
37.779998779296875,871.7899780273438,2.296999931335449,77.91999816894531
37.279998779296875,842.6199951171875,2.2130000591278076,75.0999984741211
35.400001525878906,843.739990234375,2.2009999752044678,76.66000366210938
36.5099983215332,850.1199951171875,2.303999900817871,78.0999984741211
38.7400016784668,805.219970703125,2.3450000286102295,76.29000091552734
43.54999923706055,840.239990234375,2.5260000228881836,79.26000213623047
43.66999816894531,827.5,2.5940001010894775,78.2300033569336
46.470001220703125,831.9500122070312,2.621999979019165,78.04000091552734
45.72999954223633,836.5700073242188,2.6429998874664307,78.5999984741211
41.58000183105469,845.7100219726562,2.5190000534057617,78.91999816894531
42.15999984741211,874.0900268554688,2.6559998989105225,79.25
41.439998626708984,845.1400146484375,2.815000057220459,77.0
41.68000030517578,825.8800048828125,2.8440001010894775,76.4800033569336
40.08000183105469,825.4400024414062,2.7190001010894775,76.69000244140625
40.779998779296875,838.510009765625,2.8420000076293945,78.12000274658203
40.31999969482422,832.22998046875,2.9140000343322754,77.66000366210938
41.16999816894531,845.8499755859375,2.9000000953674316,79.77999877929688
40.16999816894531,868.5999755859375,2.9790000915527344,80.33999633789062
39.560001373291016,869.8900146484375,3.0269999504089355,79.4800033569336
37.54999923706055,827.1599731445312,2.8469998836517334,76.13999938964844
35.939998626708984,833.739990234375,2.76200008392334,74.58000183105469
33.97999954223633,835.1900024414062,2.7269999980926514,75.22000122070312
37.5099983215332,826.8400268554688,2.881999969482422,74.58999633789062
34.93000030517578,789.1699829101562,2.6619999408721924,71.27999877929688
34.619998931884766,788.4199829101562,2.7279999256134033,71.94000244140625
